STATE,COUNTY,Estimate!!Total:,Estimate!!Total:!!Europe:,Estimate!!Total:!!Europe:!!Northern Europe:,Estimate!!Total:!!Europe:!!Northern Europe:!!Denmark,Estimate!!Total:!!Europe:!!Northern Europe:!!Ireland,Estimate!!Total:!!Europe:!!Northern Europe:!!Norway,Estimate!!Total:!!Europe:!!Northern Europe:!!Sweden,Estimate!!Total:!!Europe:!!Northern Europe:!!United Kingdom (inc. Crown Dependencies):,"Estimate!!Total:!!Europe:!!Northern Europe:!!United Kingdom (inc. Crown Dependencies):!!United Kingdom, excluding England and Scotland",Estimate!!Total:!!Europe:!!Northern Europe:!!United Kingdom (inc. Crown Dependencies):!!England,Estimate!!Total:!!Europe:!!Northern Europe:!!United Kingdom (inc. Crown Dependencies):!!Scotland,Estimate!!Total:!!Europe:!!Northern Europe:!!Other Northern Europe,Estimate!!Total:!!Europe:!!Western Europe:,Estimate!!Total:!!Europe:!!Western Europe:!!Austria,Estimate!!Total:!!Europe:!!Western Europe:!!Belgium,Estimate!!Total:!!Europe:!!Western Europe:!!France,Estimate!!Total:!!Europe:!!Western Europe:!!Germany,Estimate!!Total:!!Europe:!!Western Europe:!!Netherlands,Estimate!!Total:!!Europe:!!Western Europe:!!Switzerland,Estimate!!Total:!!Europe:!!Western Europe:!!Other Western Europe,Estimate!!Total:!!Europe:!!Southern Europe:,Estimate!!Total:!!Europe:!!Southern Europe:!!Greece,Estimate!!Total:!!Europe:!!Southern Europe:!!Italy,Estimate!!Total:!!Europe:!!Southern Europe:!!Portugal,Estimate!!Total:!!Europe:!!Southern Europe:!!Portugal!!Azores Islands,Estimate!!Total:!!Europe:!!Southern Europe:!!Spain,Estimate!!Total:!!Europe:!!Southern Europe:!!Other Southern Europe,Estimate!!Total:!!Europe:!!Eastern Europe:,Estimate!!Total:!!Europe:!!Eastern Europe:!!Albania,Estimate!!Total:!!Europe:!!Eastern Europe:!!Belarus,Estimate!!Total:!!Europe:!!Eastern Europe:!!Bosnia and Herzegovina,Estimate!!Total:!!Europe:!!Eastern Europe:!!Bulgaria,Estimate!!Total:!!Europe:!!Eastern Europe:!!Croatia,Estimate!!Total:!!Europe:!!Eastern Europe:!!Czechoslovakia (includes Czech Republic and Slovakia),Estimate!!Total:!!Europe:!!Eastern Europe:!!Hungary,Estimate!!Total:!!Europe:!!Eastern Europe:!!Latvia,Estimate!!Total:!!Europe:!!Eastern Europe:!!Lithuania,Estimate!!Total:!!Europe:!!Eastern Europe:!!Moldova,Estimate!!Total:!!Europe:!!Eastern Europe:!!North Macedonia (Macedonia),Estimate!!Total:!!Europe:!!Eastern Europe:!!Poland,Estimate!!Total:!!Europe:!!Eastern Europe:!!Romania,Estimate!!Total:!!Europe:!!Eastern Europe:!!Russia,Estimate!!Total:!!Europe:!!Eastern Europe:!!Serbia,Estimate!!Total:!!Europe:!!Eastern Europe:!!Ukraine,Estimate!!Total:!!Europe:!!Eastern Europe:!!Other Eastern Europe,"Estimate!!Total:!!Europe:!!Europe, n.e.c.",Estimate!!Total:!!Asia:,Estimate!!Total:!!Asia:!!Eastern Asia:,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,Estimate!!Total:!!Asia:!!South Central Asia:,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,Estimate!!Total:!!Asia:!!South Central Asia:!!India,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,Estimate!!Total:!!Asia:!!South Eastern Asia:,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Burma (Myanmar),Estimate!!Total:!!Asia:!!South Eastern Asia:!!Cambodia,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Indonesia,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Laos,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Malaysia,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Philippines,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Singapore,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Thailand,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Vietnam,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Other South Eastern Asia,Estimate!!Total:!!Asia:!!Western Asia:,Estimate!!Total:!!Asia:!!Western Asia:!!Armenia,Estimate!!Total:!!Asia:!!Western Asia:!!Azerbaijan,Estimate!!Total:!!Asia:!!Western Asia:!!Georgia,Estimate!!Total:!!Asia:!!Western Asia:!!Iraq,Estimate!!Total:!!Asia:!!Western Asia:!!Israel,Estimate!!Total:!!Asia:!!Western Asia:!!Jordan,Estimate!!Total:!!Asia:!!Western Asia:!!Kuwait,Estimate!!Total:!!Asia:!!Western Asia:!!Lebanon,Estimate!!Total:!!Asia:!!Western Asia:!!Saudi Arabia,Estimate!!Total:!!Asia:!!Western Asia:!!Syria,Estimate!!Total:!!Asia:!!Western Asia:!!Turkey,Estimate!!Total:!!Asia:!!Western Asia:!!United Arab Emirates,Estimate!!Total:!!Asia:!!Western Asia:!!Yemen,Estimate!!Total:!!Asia:!!Western Asia:!!Other Western Asia,"Estimate!!Total:!!Asia:!!Asia, n.e.c.",Estimate!!Total:!!Africa:,Estimate!!Total:!!Africa:!!Eastern Africa:,Estimate!!Total:!!Africa:!!Eastern Africa:!!Eritrea,Estimate!!Total:!!Africa:!!Eastern Africa:!!Ethiopia,Estimate!!Total:!!Africa:!!Eastern Africa:!!Kenya,Estimate!!Total:!!Africa:!!Eastern Africa:!!Somalia,Estimate!!Total:!!Africa:!!Eastern Africa:!!Tanzania,Estimate!!Total:!!Africa:!!Eastern Africa:!!Uganda,Estimate!!Total:!!Africa:!!Eastern Africa:!!Zimbabwe,Estimate!!Total:!!Africa:!!Eastern Africa:!!Other Eastern Africa,Estimate!!Total:!!Africa:!!Middle Africa:,Estimate!!Total:!!Africa:!!Middle Africa:!!Cameroon,Estimate!!Total:!!Africa:!!Middle Africa:!!Congo,Estimate!!Total:!!Africa:!!Middle Africa:!!Democratic Republic of Congo (Zaire),Estimate!!Total:!!Africa:!!Middle Africa:!!Other Middle Africa,Estimate!!Total:!!Africa:!!Northern Africa:,Estimate!!Total:!!Africa:!!Northern Africa:!!Algeria,Estimate!!Total:!!Africa:!!Northern Africa:!!Egypt,Estimate!!Total:!!Africa:!!Northern Africa:!!Morocco,Estimate!!Total:!!Africa:!!Northern Africa:!!Sudan,Estimate!!Total:!!Africa:!!Northern Africa:!!Other Northern Africa,Estimate!!Total:!!Africa:!!Southern Africa:,Estimate!!Total:!!Africa:!!Southern Africa:!!South Africa,Estimate!!Total:!!Africa:!!Southern Africa:!!Other Southern Africa,Estimate!!Total:!!Africa:!!Western Africa:,Estimate!!Total:!!Africa:!!Western Africa:!!Cabo Verde,Estimate!!Total:!!Africa:!!Western Africa:!!Ghana,Estimate!!Total:!!Africa:!!Western Africa:!!Ivory Coast,Estimate!!Total:!!Africa:!!Western Africa:!!Liberia,Estimate!!Total:!!Africa:!!Western Africa:!!Nigeria,Estimate!!Total:!!Africa:!!Western Africa:!!Senegal,Estimate!!Total:!!Africa:!!Western Africa:!!Sierra Leone,Estimate!!Total:!!Africa:!!Western Africa:!!Togo,Estimate!!Total:!!Africa:!!Western Africa:!!Other Western Africa,"Estimate!!Total:!!Africa:!!Africa, n.e.c.",Estimate!!Total:!!Oceania:,Estimate!!Total:!!Oceania:!!Australia and New Zealand Subregion:,Estimate!!Total:!!Oceania:!!Australia and New Zealand Subregion:!!Australia,Estimate!!Total:!!Oceania:!!Australia and New Zealand Subregion:!!Other Australian and New Zealand Subregion,Estimate!!Total:!!Oceania:!!Fiji,Estimate!!Total:!!Oceania:!!Marshall Islands,Estimate!!Total:!!Oceania:!!Micronesia,"Estimate!!Total:!!Oceania:!!Oceania, n.e.c.",Estimate!!Total:!!Americas:,Estimate!!Total:!!Americas:!!Latin America:,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Bahamas,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Barbados,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Cuba,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Dominica,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Dominican Republic,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Grenada,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Haiti,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Jamaica,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,Estimate!!Total:!!Americas:!!Latin America:!!South America:,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Colombia,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Ecuador,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Guyana,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Peru,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Uruguay,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Venezuela,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Other South America,Estimate!!Total:!!Americas:!!Northern America:,Estimate!!Total:!!Americas:!!Northern America:!!Canada,Estimate!!Total:!!Americas:!!Northern America:!!Other Northern America
Ohio,Adams,287,50,50,0,0,0,0,50,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,51,0,0,0,0,50,1,0,61,0,0,0,61,0,0,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,0,0,0,0,66,51,33,0,0,17,0,0,0,0,16,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,15,15,0
Ohio,Allen,1856,203,89,9,0,0,1,79,21,58,0,0,40,0,0,0,23,17,0,0,4,0,4,0,0,0,0,70,0,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,37,0,656,251,135,135,0,0,11,105,0,61,0,0,0,51,10,0,0,0,0,0,0,296,0,0,0,0,14,208,0,47,27,0,48,0,0,0,0,31,0,0,0,0,17,0,0,0,0,0,333,160,0,125,0,0,0,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,29,144,0,0,0,0,0,9,9,0,9,0,0,0,0,655,582,163,0,4,16,0,0,0,48,78,0,0,17,0,0,310,12,0,29,101,4,164,0,0,0,109,0,0,64,29,2,0,0,14,0,0,0,73,73,0
Ohio,Ashland,665,149,39,0,0,0,0,39,14,25,0,0,82,0,0,0,80,2,0,0,16,16,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,282,71,39,15,0,24,21,11,0,23,0,0,0,15,8,0,0,0,0,0,0,176,0,0,0,0,0,133,0,43,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,109,0,0,0,0,0,123,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,9,0,80,0,0,0,18,0,0,0,0,0,0,0,18,0,0,0,16,16,0
Ohio,Ashtabula,1579,522,53,0,5,0,0,48,0,18,30,0,141,27,10,39,58,7,0,0,53,0,53,0,0,0,0,275,0,0,0,0,15,46,50,0,0,0,0,3,41,61,0,22,37,0,292,162,54,53,0,1,25,83,0,20,0,0,0,0,13,0,7,0,0,0,0,104,0,0,0,0,0,85,0,19,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,754,561,8,0,0,0,0,0,0,0,7,0,0,1,0,0,482,0,0,4,48,80,350,0,0,0,71,0,0,0,0,0,0,0,24,0,47,0,193,193,0
Ohio,Athens,2451,270,74,0,6,0,0,53,33,20,0,15,83,0,0,18,51,2,12,0,29,0,7,0,0,22,0,84,0,3,0,11,12,0,0,0,0,0,0,8,0,0,0,20,30,0,1601,691,629,552,67,10,60,2,0,303,0,0,0,147,9,0,141,6,0,0,0,234,0,0,4,0,122,45,0,0,63,0,373,0,0,0,0,0,89,0,57,178,0,20,0,0,29,0,251,45,0,0,11,0,0,0,4,30,0,0,0,0,0,36,21,0,5,0,10,0,0,0,164,0,139,0,0,25,0,0,0,0,6,10,0,0,0,0,0,0,10,319,268,22,0,0,17,0,0,0,0,0,0,0,5,0,0,97,0,0,10,5,0,78,0,4,0,149,0,0,18,0,10,0,34,31,0,56,0,51,51,0
Ohio,Auglaize,282,76,7,0,5,0,0,2,0,2,0,0,57,0,0,0,44,13,0,0,9,0,0,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,86,21,21,0,0,51,14,0,81,0,0,0,65,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,8,0,0,2,0,6,0,0,0,0,0,0,1,1,0
Ohio,Belmont,727,226,9,0,0,0,0,9,0,9,0,0,103,14,7,22,60,0,0,0,24,4,20,0,0,0,0,90,0,0,0,0,8,0,0,0,0,0,0,0,82,0,0,0,0,0,318,46,39,39,0,0,7,0,0,161,0,0,0,72,0,0,89,0,0,0,0,86,0,0,6,0,0,73,0,7,0,0,25,0,0,0,0,0,0,7,5,0,0,13,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,163,123,14,0,0,0,0,0,0,0,0,0,0,7,0,7,77,0,0,0,52,0,19,0,6,0,32,5,0,0,0,0,0,0,27,0,0,0,40,40,0
Ohio,Brown,155,12,5,0,0,0,0,5,0,5,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6,6,6,0,0,0,0,0,34,0,0,12,0,0,0,8,14,0,0,0,47,0,0,0,0,0,42,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,37,33,0,0,0,0,3,0,0,0,0,0,30,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0
Ohio,Butler,27907,1823,359,28,19,0,0,306,125,161,20,6,682,138,54,49,412,22,7,0,392,116,214,24,0,38,0,390,0,11,16,0,0,53,0,0,0,0,0,43,36,137,3,82,9,0,13226,4060,3539,3182,66,291,218,303,0,4521,19,43,582,2079,91,0,1023,149,322,213,0,3176,14,375,0,0,45,994,138,58,1552,0,897,54,0,0,27,126,315,0,132,136,22,75,0,0,10,572,4367,591,51,177,286,0,0,0,69,8,382,218,69,95,0,412,3,121,288,0,0,216,216,0,1484,0,1005,0,3,374,11,21,0,70,1282,319,83,69,14,0,17,210,9,8172,7520,1342,0,0,231,0,985,0,67,33,0,0,26,0,0,4991,0,36,401,792,135,3553,35,39,0,1187,0,19,107,155,130,45,0,588,16,120,7,652,652,0
Ohio,Carroll,110,47,4,0,4,0,0,0,0,0,0,0,32,0,0,8,0,12,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,28,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0
Ohio,Champaign,387,84,61,0,0,0,0,61,12,49,0,0,13,0,0,7,2,4,0,0,2,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,124,58,6,6,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,10,0,0,28,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,7,0,0,0,0,0,0,0,7,0,0,7,7,7,0,0,0,0,0,122,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,3,25,30,0,0,0,20,0,0,7,0,0,0,0,13,0,0,0,44,44,0
Ohio,Clark,2940,537,146,10,6,0,0,130,61,47,22,0,254,0,0,6,236,5,7,0,46,0,9,0,0,37,0,91,0,15,0,0,0,12,0,8,0,0,0,0,4,12,0,40,0,0,677,276,163,141,18,4,59,54,0,182,0,0,0,159,5,0,0,18,0,0,0,186,7,0,0,0,0,79,0,60,40,0,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,183,77,22,28,0,0,8,11,0,8,0,0,0,0,0,39,39,0,0,0,0,0,0,0,67,0,0,0,0,16,33,4,0,14,0,0,0,0,0,0,0,0,0,1543,1495,551,0,0,0,0,140,0,342,0,0,0,0,61,8,903,0,0,30,28,4,830,11,0,0,41,0,4,0,20,17,0,0,0,0,0,0,48,48,0
Ohio,Clermont,4280,989,282,0,7,0,0,275,169,93,13,0,283,0,26,46,189,18,4,0,36,0,36,0,0,0,0,388,0,33,0,27,0,0,17,10,9,0,0,79,20,108,0,58,27,0,1735,418,258,234,0,24,62,98,0,940,0,18,26,670,25,0,22,85,0,94,0,242,0,21,0,0,0,83,0,49,89,0,135,0,0,0,0,12,57,0,16,0,0,50,0,0,0,0,271,32,0,0,11,0,0,0,0,21,0,0,0,0,0,104,0,90,14,0,0,0,0,0,135,0,3,0,0,34,0,0,0,98,0,35,35,29,6,0,0,0,0,1250,1031,139,0,19,34,0,60,0,0,0,0,0,26,0,0,693,0,0,9,127,120,423,14,0,0,199,44,0,67,0,5,0,0,37,0,46,0,219,219,0
Ohio,Clinton,878,163,103,0,0,0,0,103,56,47,0,0,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,296,152,0,0,0,0,152,0,0,66,0,0,0,36,0,0,0,25,0,5,0,66,0,0,0,0,0,60,0,0,6,0,12,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,57,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,18,0,18,0,0,0,0,0,0,0,19,2,2,0,2,0,0,0,0,360,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,23,111,0,0,0,188,0,0,4,0,184,0,0,0,0,0,0,38,38,0
Ohio,Columbiana,960,345,95,0,12,0,0,83,58,25,0,0,104,6,69,0,29,0,0,0,5,0,5,0,0,0,0,141,0,0,0,0,12,5,19,70,0,24,0,0,0,6,0,5,0,0,272,86,59,6,42,11,27,0,0,30,0,0,0,30,0,0,0,0,0,0,0,131,0,73,26,7,0,25,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,341,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,12,0,0,203,0,0,0,80,0,0,11,0,62,7,0,0,0,0,0,46,46,0
